trip_id,vehicle_type,distance_km,duration_min,avg_speed_kmph,terrain_elevation_gain_m,temperature_c,humidity_percent,battery_start_percent,rider_weight_kg,traffic_congestion_index,time_of_day,weather_condition,num_stops,energy_consumed_wh
3567,E-Scooter,5.75,30.57,19.44,33.1,24.8,33.2,30.7,47.9,8.73,Morning,Clear,2,186.78
3568,E-Scooter,2.35,13.96,13.55,63.6,26.6,49.1,24.3,65.9,0.66,Morning,Cloudy,1,144.73
3569,E-Scooter,1.69,2.43,25.92,3.0,24.6,22.1,31.2,40.0,1.26,Evening,Windy,2,51.78
3570,E-Scooter,1.56,6.01,15.85,5.6,18.9,57.1,65.8,72.6,1.16,Evening,Clear,4,68.05
3571,E-Bike,2.12,15.7,13.35,37.1,22.7,62.7,75.1,71.8,5.65,Evening,Clear,4,106.37
3572,E-Scooter,4.16,25.53,17.43,9.6,24.0,21.6,72.1,73.6,7.62,Evening,Clear,1,113.64
3573,E-Scooter,3.15,9.95,18.95,68.7,20.3,22.5,24.5,76.9,0.48,Night,Cloudy,3,170.55
3574,E-Scooter,3.36,24.65,13.75,26.5,17.9,27.7,41.3,64.6,5.61,Evening,Clear,1,103.79
3575,E-Scooter,1.66,16.17,22.08,34.8,33.8,71.3,85.0,71.1,6.62,Night,,0,132.71
3576,E-Bike,8.78,71.26,9.13,0.2,23.8,84.5,84.1,74.2,9.5,Evening,Clear,1,178.13
3577,E-Scooter,1.47,16.18,16.51,6.1,-2.0,42.5,80.1,86.8,9.92,Evening,Clear,0,126.3
3578,E-Bike,2.31,16.75,11.0,0.7,21.5,53.4,42.7,69.6,3.61,Morning,Clear,3,88.59
3579,E-Bike,3.93,13.34,18.15,24.7,15.9,57.5,65.7,51.5,2.06,Evening,Clear,4,142.3
3580,E-Scooter,0.97,2.0,20.45,67.5,30.2,64.4,95.7,46.1,0.46,Morning,Clear,2,124.44
3581,E-Scooter,3.12,10.62,22.77,17.2,32.9,78.2,39.3,100.4,3.54,Evening,Clear,3,141.37
3582,E-Scooter,1.4,7.72,19.35,41.1,24.0,52.4,23.9,73.1,3.39,Afternoon,Windy,3,118.49
3583,E-Scooter,3.35,32.59,6.61,21.0,38.2,,47.5,57.2,2.89,Evening,Clear,0,115.77
3584,E-Scooter,6.44,17.83,26.06,64.9,23.0,40.3,47.9,56.7,5.1,Afternoon,Clear,2,250.68
3585,E-Scooter,4.21,26.48,13.0,4.2,13.8,48.9,85.4,47.8,3.83,Night,Cloudy,1,110.8
3586,E-Bike,6.65,31.97,15.07,73.6,29.0,76.5,50.4,42.9,2.18,Afternoon,Rain,0,208.13
3587,E-Scooter,2.94,21.97,17.23,24.1,19.7,65.2,96.2,68.9,10.0,Afternoon,Windy,1,122.16
3588,E-Scooter,2.62,12.44,12.46,27.7,21.6,78.5,66.0,61.3,0.57,Night,Windy,1,113.24
3589,E-Bike,1.97,19.64,17.42,30.5,17.5,59.1,48.0,69.8,7.6,Evening,Windy,1,105.89
3590,E-Scooter,11.96,44.66,17.2,5.4,11.8,61.1,43.1,45.6,3.65,Morning,Clear,2,256.52
3591,E-Scooter,4.86,22.04,21.74,33.0,27.7,55.2,68.1,53.1,5.69,Evening,Clear,0,186.88
3592,E-Scooter,3.63,21.21,18.22,19.9,35.2,42.7,25.3,75.9,9.98,Morning,Clear,1,147.75
3593,E-Scooter,5.24,27.52,17.15,71.4,24.4,60.6,25.3,60.0,8.34,Evening,Clear,3,216.18
3594,E-Scooter,1.97,17.37,14.93,28.8,29.9,43.6,80.2,48.4,9.31,Morning,Clear,1,102.33
3595,E-Scooter,1.95,15.68,22.03,63.7,22.8,45.1,88.3,83.2,6.69,Afternoon,Clear,2,160.36
3596,E-Scooter,0.44,5.91,20.83,16.7,18.0,78.6,66.1,62.1,1.59,Afternoon,Clear,2,74.32
3597,E-Scooter,4.82,26.12,22.6,47.9,21.4,42.7,65.0,42.2,7.83,Night,Clear,6,173.96
3598,E-Bike,1.31,7.18,16.26,60.2,25.2,40.7,98.8,58.7,1.21,Morning,Windy,1,118.17
3599,E-Bike,4.93,21.9,17.49,32.3,26.6,61.4,84.7,68.9,2.19,Evening,Windy,2,140.78
3600,E-Scooter,6.08,21.81,18.92,52.6,41.8,47.3,39.7,74.3,4.82,Morning,Rain,2,228.27
3601,E-Scooter,0.3,8.1,18.61,15.5,38.5,59.4,24.5,67.8,5.59,Morning,Clear,0,94.67
3602,E-Scooter,6.68,28.09,21.79,5.9,23.2,40.9,66.0,87.4,8.31,Morning,Clear,2,199.36
3603,E-Bike,0.44,4.74,10.9,8.4,24.2,35.2,70.7,72.8,0.7,Morning,Clear,2,22.8
3604,E-Bike,3.47,34.98,9.5,67.6,26.5,56.2,84.5,78.9,8.98,Evening,Cloudy,2,184.78
3605,E-Scooter,5.62,23.38,18.54,16.9,17.1,73.0,89.7,67.8,5.62,Morning,Clear,2,179.02
3606,E-Scooter,1.27,6.03,23.73,,33.8,39.8,80.9,41.5,1.48,Morning,Rain,2,90.44
3607,E-Bike,3.35,20.19,13.7,11.5,30.4,64.4,96.7,80.9,3.73,Morning,Clear,2,99.22
3608,E-Bike,3.41,26.11,11.87,16.7,19.0,47.8,88.3,63.8,5.18,Morning,Windy,2,71.28
3609,E-Scooter,2.68,12.94,14.67,32.7,22.8,34.7,22.0,67.3,2.59,Evening,Clear,4,124.05
3610,E-Scooter,0.75,13.35,18.02,1.8,25.9,65.6,21.8,80.4,9.14,Afternoon,Rain,1,95.26
3611,E-Bike,4.65,24.85,14.48,2.9,15.4,52.7,42.9,76.5,5.49,Evening,Windy,1,138.95
3612,E-Scooter,1.41,7.41,17.49,47.3,31.9,56.5,43.5,74.3,0.63,Evening,Clear,4,98.8
3613,E-Scooter,4.37,28.1,12.91,22.6,6.2,53.5,27.2,49.4,7.81,Night,Clear,1,160.08
3614,E-Scooter,6.97,24.66,19.43,42.6,20.1,64.5,86.7,67.8,2.16,Evening,Clear,2,192.35
3615,E-Scooter,6.52,22.06,24.01,15.1,38.6,65.7,70.5,81.7,3.4,Night,Clear,3,186.01
3616,E-Scooter,1.37,16.94,12.36,35.6,30.8,50.0,47.2,73.9,9.98,Night,Cloudy,1,102.14
3617,E-Scooter,1.16,16.6,11.06,9.2,16.6,34.8,53.4,51.1,9.78,Morning,Clear,3,87.1
3618,E-Scooter,4.17,25.54,17.34,9.7,16.4,60.8,53.4,71.5,9.81,Night,Clear,3,149.07
3619,E-Bike,6.4,26.28,15.42,19.3,21.7,45.0,72.1,67.1,0.22,Evening,Clear,2,124.45
3620,E-Bike,1.84,14.78,14.53,38.1,18.1,60.0,70.8,63.8,6.6,Evening,Clear,4,143.57
3621,E-Scooter,3.74,12.34,26.17,163.6,16.8,49.2,66.2,53.2,2.95,Evening,Clear,3,271.27
3622,E-Scooter,45.8,11.38,21.91,12.2,16.6,63.2,42.5,76.8,4.4,Afternoon,Cloudy,2,383.70855486469145
3623,E-Scooter,2.19,8.83,18.09,18.3,4.7,60.4,54.5,66.2,1.48,Morning,Clear,3,105.39
3624,E-Bike,2.91,22.31,11.23,35.5,20.8,61.3,94.9,85.8,5.33,Afternoon,Clear,0,130.29
3625,E-Scooter,3.06,18.35,16.55,10.3,18.0,63.8,38.1,81.1,5.88,Afternoon,Clear,2,111.54
3626,E-Bike,3.14,18.22,13.16,15.5,25.4,25.6,99.8,81.3,3.0,Night,Clear,2,121.54
3627,E-Scooter,2.83,15.72,13.69,7.3,17.8,52.6,93.9,71.8,3.07,Night,Clear,5,132.16
3628,E-Scooter,2.44,13.3,22.65,9.0,25.5,60.1,95.7,88.3,7.36,Afternoon,Rain,2,152.44
3629,E-Scooter,5.12,32.57,12.79,27.2,20.8,68.1,76.9,70.5,7.62,Afternoon,Clear,2,126.73
3630,E-Scooter,2.17,14.85,23.78,52.5,25.5,73.8,74.1,74.9,8.29,Morning,Clear,3,191.48
3631,E-Bike,3.75,16.81,12.2,51.1,17.8,27.8,59.9,83.3,0.09,Night,Clear,1,141.21
3632,E-Scooter,4.47,27.68,15.82,97.1,1.9,67.8,76.4,61.5,9.79,Evening,Clear,0,230.45
3633,E-Scooter,1.49,12.62,23.21,7.9,22.9,50.9,66.3,84.2,7.28,Evening,Windy,4,145.0
3634,E-Scooter,3.79,25.13,14.87,40.1,19.1,58.6,56.8,56.6,5.23,Evening,Clear,4,180.01
3635,E-Bike,4.87,29.76,11.21,43.9,28.1,31.9,83.9,60.0,3.21,Morning,Cloudy,2,170.8
3636,E-Bike,1.09,9.46,9.14,10.6,18.0,54.5,64.2,72.2,1.08,Evening,Rain,3,70.24
3637,E-Bike,3.1,15.52,13.27,12.8,27.2,51.9,75.1,85.9,0.34,Night,Cloudy,2,95.21
3638,E-Scooter,6.45,35.59,15.01,17.3,23.2,,67.3,69.2,7.08,Night,Cloudy,3,167.87
3639,E-Scooter,5.08,23.55,14.28,42.6,15.5,73.0,35.5,79.2,2.04,Morning,Clear,7,172.39
3640,E-Bike,8.39,34.98,17.45,39.0,25.2,78.9,71.7,53.0,5.26,Morning,Cloudy,0,192.81
3641,E-Scooter,11.56,51.23,18.18,44.6,28.9,72.0,49.1,75.6,6.97,Morning,Clear,2,308.71
3642,E-Scooter,6.26,20.38,20.42,39.4,22.2,60.6,83.1,68.9,4.46,Morning,Clear,3,173.15
3643,E-Bike,5.51,19.52,14.87,6.6,23.5,65.3,81.7,55.8,0.28,Afternoon,Windy,1,106.72
3644,E-Scooter,5.13,18.0,22.07,1.6,18.6,81.7,92.4,53.7,1.39,Afternoon,Clear,1,119.32
3645,E-Scooter,7.02,41.92,13.59,30.6,6.6,42.9,26.4,82.2,8.0,Evening,Clear,1,210.63
3646,E-Bike,3.69,18.58,13.98,4.9,22.1,33.0,34.8,73.3,3.65,Afternoon,Cloudy,0,82.16
3647,E-Scooter,4.29,24.08,14.36,14.3,17.9,90.9,48.4,80.7,5.85,Afternoon,Clear,1,143.63
3648,E-Scooter,9.29,28.22,21.72,24.6,21.9,68.2,75.7,65.9,1.09,Evening,Clear,2,258.36
3649,E-Bike,1.13,12.34,16.64,5.2,21.1,70.0,73.5,65.1,6.54,Afternoon,Cloudy,0,86.76
3650,E-Scooter,5.85,31.43,15.42,39.6,22.2,32.7,29.4,59.0,6.26,Night,Clear,2,170.54
3651,E-Bike,2.21,14.37,12.52,22.9,29.2,20.0,91.1,67.5,5.23,Afternoon,Clear,2,134.27
3652,E-Bike,6.83,33.59,14.72,4.3,28.2,59.4,40.6,68.8,2.78,Morning,Clear,2,147.41
3653,E-Scooter,2.09,17.67,16.81,26.1,-5.0,62.6,26.7,90.5,5.54,Morning,Rain,1,160.97
3654,E-Bike,8.44,39.58,16.56,4.2,20.8,24.0,83.8,65.3,8.41,Morning,Rain,0,147.99
3655,E-Scooter,10.76,33.18,20.54,1.1,26.5,57.0,26.4,67.0,1.16,Evening,Clear,2,218.86
3656,E-Bike,4.4,27.65,18.28,21.6,37.7,59.5,20.7,79.1,9.01,Night,Cloudy,1,176.28
3657,E-Bike,4.81,44.84,6.52,3.1,15.5,,75.5,58.4,1.53,Evening,Cloudy,4,103.93
3658,E-Bike,2.88,26.65,11.71,1.5,21.5,48.2,64.5,70.0,9.32,Evening,Cloudy,1,99.25
3659,E-Bike,1.96,13.96,12.92,11.9,12.8,66.8,89.3,52.3,3.43,Afternoon,Cloudy,3,102.3
3660,E-Scooter,2.31,15.98,14.58,22.0,11.8,44.9,25.1,77.4,3.02,Afternoon,Cloudy,2,94.72
3661,E-Bike,3.51,20.3,15.61,25.3,25.1,51.9,67.8,65.5,4.56,Evening,Clear,2,145.67
3662,E-Bike,1.83,8.49,16.45,22.2,22.1,54.9,99.6,64.5,1.99,Afternoon,Rain,3,97.68
3663,E-Scooter,4.48,25.35,16.78,34.0,20.6,47.5,86.3,75.9,6.11,Afternoon,Clear,1,166.42
3664,E-Bike,4.92,30.81,9.17,32.2,32.9,64.7,70.7,72.2,0.38,Morning,Cloudy,3,128.56
3665,E-Scooter,3.52,14.4,21.57,116.4,13.8,62.7,30.1,65.7,2.39,Evening,Clear,3,229.88
3666,E-Bike,1.95,9.79,18.32,68.9,25.3,27.5,63.6,57.0,4.6,Morning,Cloudy,1,124.19
3667,E-Bike,4.99,25.31,16.59,20.2,30.5,29.3,27.9,51.8,3.46,Afternoon,Rain,3,147.92
3668,E-Bike,7.21,44.3,11.86,33.8,7.6,48.3,70.8,54.7,4.06,Morning,Clear,3,161.19
3669,E-Scooter,2.01,13.05,15.99,25.0,32.8,55.8,52.2,64.5,1.19,Morning,Windy,2,146.55
3670,E-Scooter,3.21,17.33,18.94,0.1,23.9,59.1,75.6,75.5,6.63,Morning,Clear,4,101.39
3671,E-Scooter,3.7,19.56,12.6,6.9,23.1,76.5,70.1,54.4,3.91,Morning,Clear,5,114.22
3672,E-Bike,2.42,15.56,13.27,30.8,27.8,62.2,58.4,75.9,5.17,Afternoon,Windy,5,130.72
3673,E-Bike,1.35,9.89,9.18,13.6,35.0,25.1,75.4,62.2,0.96,Afternoon,Cloudy,6,85.16
3674,E-Bike,2.77,15.31,15.82,33.2,26.6,88.6,43.7,41.2,3.78,Afternoon,Clear,4,115.36
3675,E-Bike,1.73,12.27,13.41,22.3,19.7,49.1,40.5,69.0,6.58,Morning,Cloudy,3,89.91
3676,E-Scooter,1.19,8.92,19.97,19.7,15.7,56.3,93.3,77.7,3.09,Morning,Clear,2,83.58
3677,E-Scooter,0.73,12.26,18.76,17.8,26.5,33.6,21.8,46.4,6.64,Evening,Clear,1,83.2
3678,E-Scooter,5.19,29.0,11.88,29.5,32.7,38.2,78.0,84.9,4.38,Morning,Rain,2,210.87
3679,E-Scooter,5.85,30.6,12.85,80.5,32.3,49.5,78.1,77.3,3.71,Afternoon,Cloudy,2,205.57
3680,E-Bike,8.19,61.15,7.81,28.6,29.4,63.4,76.7,69.9,1.16,Evening,Windy,4,162.11
3681,E-Scooter,1.76,14.58,19.05,5.6,28.3,37.6,22.3,62.1,7.9,Afternoon,Clear,0,93.55
3682,E-Scooter,5.63,39.06,11.48,1.2,29.7,20.0,78.4,45.8,8.76,Morning,Clear,1,160.21
3683,E-Scooter,2.62,12.82,15.0,89.1,40.9,62.0,91.1,76.2,0.78,Night,Cloudy,3,174.3
3684,E-Scooter,3.66,26.93,15.16,1.5,18.7,81.1,41.2,82.2,9.51,Night,Rain,3,128.27
3685,E-Bike,3.75,26.13,12.09,13.8,19.1,58.4,59.3,63.1,7.74,Morning,Rain,2,152.3
3686,E-Scooter,2.29,19.35,13.54,51.9,35.2,43.9,23.0,77.8,8.61,Morning,Rain,3,172.87
3687,E-Scooter,1.07,10.53,21.53,43.3,15.6,31.0,40.8,68.4,7.92,Afternoon,Rain,2,144.95
3688,E-Scooter,2.43,19.16,16.83,57.8,39.4,41.8,94.2,72.0,7.92,Evening,Clear,5,192.83
3689,E-Bike,4.0,27.56,12.47,39.8,21.8,,94.6,59.8,6.5,Afternoon,Clear,3,134.78
3690,E-Bike,1.49,14.01,13.78,20.5,25.6,77.6,77.1,66.1,7.77,Evening,Clear,0,96.11
3691,E-Scooter,1.33,15.72,21.62,1.2,17.8,38.4,75.8,85.9,9.61,Morning,Clear,3,114.66
3692,E-Bike,1.45,16.78,12.85,13.4,15.6,54.1,99.4,83.2,8.06,Evening,Cloudy,2,94.48
3693,E-Scooter,8.12,32.57,23.78,22.1,42.0,46.3,44.1,73.3,8.91,Morning,Clear,1,267.18
3694,E-Scooter,3.54,12.14,23.35,74.1,8.3,42.2,48.6,66.1,2.36,Evening,Clear,1,165.73
3695,E-Scooter,6.5,23.78,21.15,2.8,28.9,35.5,55.1,75.5,3.55,Evening,Clear,3,173.73
3696,E-Scooter,3.49,18.16,22.67,,25.9,41.3,68.4,76.6,4.8,Afternoon,Rain,1,135.62
3697,E-Scooter,1.74,10.84,20.65,13.2,20.4,36.8,50.5,64.6,3.73,Afternoon,Cloudy,3,103.21
3698,E-Bike,1.92,25.97,9.01,9.0,31.7,74.5,22.1,54.2,9.56,Morning,Cloudy,1,95.37
3699,E-Scooter,4.76,28.28,15.49,81.2,24.7,62.5,75.2,77.6,6.95,Afternoon,Clear,2,211.2
3700,E-Scooter,3.05,21.37,15.79,52.5,34.0,61.8,21.0,63.3,8.19,Afternoon,Rain,2,152.06
3701,E-Bike,3.97,17.24,13.3,1.6,17.7,20.0,38.6,84.7,0.94,Morning,Cloudy,1,106.98
3702,E-Scooter,0.63,10.6,21.87,61.7,27.2,58.1,71.3,51.2,5.85,Night,Clear,5,138.34
3703,E-Bike,1.49,9.53,19.93,2.2,12.0,62.9,40.3,86.8,2.04,Evening,Windy,3,91.55
3704,E-Bike,2.1,9.57,15.98,18.5,36.5,65.0,77.7,89.6,0.97,Night,Cloudy,1,104.52
3705,E-Bike,0.35,12.27,12.83,7.0,20.7,39.6,60.4,55.1,8.01,Afternoon,Rain,3,117.79
3706,E-Bike,7.06,38.52,12.37,23.5,31.4,49.6,57.0,85.2,4.8,Afternoon,Clear,3,154.13
3707,E-Bike,8.39,56.54,11.04,23.3,30.3,70.8,76.9,66.1,8.35,Afternoon,Windy,2,191.1
3708,E-Scooter,1.18,14.94,17.11,27.1,25.9,42.7,99.2,45.0,8.86,Morning,Windy,3,107.75
3709,E-Scooter,1.19,7.54,18.36,1.1,19.8,70.8,34.8,52.0,3.05,Afternoon,Clear,3,72.21
3710,E-Scooter,2.97,23.79,11.63,49.4,20.5,71.5,95.1,74.7,3.99,Evening,Clear,3,132.94
3711,E-Bike,10.58,58.16,12.11,6.4,19.4,42.4,90.3,81.5,6.23,Afternoon,Cloudy,0,187.82
3712,E-Scooter,7.01,22.95,21.1,9.5,30.6,79.3,61.7,65.6,0.38,Morning,Cloudy,3,180.05
3713,E-Scooter,1.18,17.44,13.16,23.0,29.8,59.4,66.9,75.2,9.94,Morning,Clear,0,115.59
3714,E-Scooter,3.17,13.56,23.05,26.6,20.6,40.4,76.4,75.1,3.38,Morning,Clear,1,120.73
3715,E-Scooter,5.4,25.28,23.74,6.4,25.4,36.3,32.7,61.4,7.14,Morning,Clear,4,168.79
3716,E-Scooter,5.27,24.48,16.83,26.8,11.0,54.4,60.8,69.3,6.4,Afternoon,Clear,2,190.84
3717,E-Scooter,5.64,27.44,16.18,35.0,24.9,75.4,83.4,76.6,4.63,Afternoon,Windy,0,183.26
3718,E-Bike,6.58,47.59,8.46,4.5,25.9,31.4,80.3,95.9,2.44,Morning,Clear,0,114.83
3719,E-Bike,4.2,15.67,15.68,31.1,25.0,55.7,38.3,69.8,3.78,Morning,Cloudy,0,119.45
3720,E-Scooter,4.36,13.7,23.95,27.6,23.5,50.3,91.5,92.8,1.33,Night,Rain,4,176.19
3721,E-Scooter,8.05,32.93,16.04,14.2,18.7,56.6,54.0,68.8,1.13,Afternoon,Cloudy,1,178.32
3722,E-Bike,4.97,19.43,17.73,21.4,29.0,33.7,88.9,47.6,4.05,Evening,Clear,0,135.04
3723,E-Scooter,4.05,31.11,11.41,47.5,24.7,63.4,61.2,53.5,6.47,Afternoon,Clear,2,149.98
3724,E-Scooter,3.85,20.62,13.12,1.6,17.6,39.0,68.9,60.1,4.74,Morning,Clear,3,109.25
3725,E-Scooter,5.71,34.87,11.79,23.5,21.0,24.5,78.7,67.0,3.88,Evening,Rain,2,174.43
3726,E-Scooter,2.93,9.79,17.28,34.0,25.3,50.0,66.5,71.3,1.65,Evening,Clear,3,122.11
3727,E-Scooter,1.76,9.34,19.39,107.0,19.8,49.4,95.7,81.1,1.59,Afternoon,Clear,3,182.2
3728,E-Scooter,3.57,15.56,19.52,20.6,18.5,65.0,99.3,64.6,0.96,Night,Windy,1,114.0
3729,E-Scooter,2.31,8.75,18.51,1.2,31.4,25.5,56.8,82.5,3.21,Morning,Windy,0,88.93
3730,E-Bike,3.95,28.53,11.51,7.4,18.6,49.5,69.0,80.1,6.05,Morning,Clear,0,114.24
3731,E-Bike,1.35,11.78,13.41,24.0,13.4,62.5,98.0,66.6,3.8,Morning,Clear,4,88.39
3732,E-Scooter,2.7,19.6,8.87,35.2,32.3,63.2,21.3,75.1,0.78,Afternoon,Cloudy,6,143.91
3733,E-Bike,1.07,11.05,12.89,20.5,14.2,56.1,68.2,69.0,5.98,Afternoon,Windy,2,102.93
3734,E-Scooter,0.63,3.54,15.1,2.4,26.7,74.9,67.5,65.7,0.52,Afternoon,Clear,1,59.35
3735,E-Bike,4.2,19.16,16.4,51.8,27.6,50.3,63.9,94.0,3.97,Night,Clear,3,152.41
3736,E-Bike,14.46,63.11,15.39,8.9,14.7,50.5,51.6,66.0,4.76,Morning,Cloudy,0,231.37
3737,E-Scooter,6.48,20.55,19.55,19.9,23.9,51.5,56.5,89.4,1.57,Afternoon,Clear,4,213.67
3738,E-Bike,10.82,60.35,11.81,9.4,16.7,45.6,23.2,60.0,3.4,Night,Rain,2,204.77
3739,E-Bike,3.06,18.06,12.65,22.0,29.6,62.2,36.8,73.6,5.69,Evening,Cloudy,2,132.84
3740,E-Scooter,1.06,12.99,17.61,32.3,23.8,52.1,38.1,71.1,9.73,Evening,Clear,2,111.33
3741,E-Bike,0.67,7.29,15.24,21.0,16.1,69.3,37.8,52.1,3.27,Morning,Rain,2,75.17
3742,E-Bike,3.42,12.67,17.7,1.8,24.0,50.1,33.9,74.9,1.0,Morning,Clear,3,103.93
3743,E-Bike,1.91,13.75,9.16,78.8,15.2,44.0,21.3,70.1,3.71,Evening,Clear,2,141.22
3744,E-Scooter,8.48,27.27,22.61,20.3,37.5,47.1,31.2,53.7,0.1,Night,Rain,2,222.11
3745,E-Scooter,3.88,16.83,25.28,44.7,20.3,46.2,79.0,76.0,8.38,Afternoon,Clear,0,167.85
3746,E-Scooter,3.55,14.28,19.71,4.4,18.3,77.3,40.2,54.9,4.41,Night,Clear,2,120.49
3747,E-Scooter,4.27,20.05,16.03,22.4,24.3,38.9,32.0,65.4,0.82,Afternoon,Clear,2,130.4
3748,E-Scooter,3.07,13.34,13.4,16.1,26.2,56.5,72.4,84.0,1.55,Night,Clear,2,78.26
3749,E-Bike,3.07,22.88,13.49,25.7,22.8,67.5,33.6,70.0,8.66,Afternoon,Cloudy,0,133.18
3750,E-Scooter,1.49,11.65,11.19,7.0,31.5,35.9,29.5,82.6,2.73,Afternoon,Clear,1,69.25
3751,E-Scooter,2.62,23.93,13.14,0.6,18.9,69.8,34.4,82.6,7.87,Morning,Clear,0,98.89
3752,E-Scooter,9.26,39.3,19.65,3.2,23.0,52.1,46.3,78.2,9.28,Morning,Cloudy,0,219.53
3753,E-Scooter,1.27,9.24,18.0,165.0,18.0,24.6,51.2,58.7,3.26,Morning,Clear,2,206.49
3754,E-Scooter,1.96,9.07,13.21,66.5,20.5,56.6,64.8,74.8,2.17,Evening,Clear,2,134.72
3755,E-Scooter,2.9,16.87,15.12,5.2,30.4,45.6,91.9,68.5,5.4,Evening,Rain,2,129.28
3756,E-Scooter,1.69,9.76,15.18,3.9,27.0,48.0,54.2,58.8,3.02,Evening,Cloudy,0,83.49
3757,E-Scooter,1.21,14.79,14.39,12.8,22.3,83.6,72.4,75.0,8.37,Afternoon,Rain,0,128.71
3758,E-Scooter,3.45,19.82,21.47,42.3,26.8,40.2,87.8,68.3,5.89,Night,Windy,2,164.32
3759,E-Bike,2.72,14.66,16.17,8.4,26.4,51.8,43.8,83.5,4.95,Afternoon,Cloudy,1,67.52
3760,E-Bike,1.59,14.14,8.85,24.0,20.6,65.3,65.9,83.3,1.95,Afternoon,Rain,1,73.03
3761,E-Bike,6.85,29.96,18.07,65.2,8.5,51.1,20.9,61.4,5.4,Morning,Rain,2,221.05
3762,E-Scooter,2.41,15.82,20.24,30.4,4.3,43.0,94.9,56.8,6.64,Evening,Clear,1,145.39
3763,E-Scooter,0.5,9.53,20.2,32.0,20.1,71.0,57.7,80.0,8.32,Evening,Clear,1,122.76
3764,E-Bike,6.72,31.04,14.57,47.2,19.1,58.5,52.2,69.6,3.65,Night,Windy,6,193.86
3765,E-Scooter,2.7,19.01,18.21,9.7,26.4,63.0,95.5,85.5,6.95,Evening,Windy,2,133.49
3766,E-Bike,0.71,18.85,11.08,30.7,27.5,59.3,44.0,76.4,9.22,Morning,Clear,0,97.18
3767,E-Scooter,1.62,14.5,19.3,12.3,30.7,48.2,26.4,102.1,9.2,Afternoon,Clear,1,97.78
3768,E-Bike,3.6,18.94,15.35,9.3,21.8,54.6,45.7,93.4,4.64,Evening,Clear,4,124.25
3769,E-Scooter,3.15,16.65,16.38,10.8,32.7,45.0,64.5,41.3,5.8,Evening,Clear,2,115.43
3770,E-Bike,10.15,72.41,9.59,56.8,26.2,55.0,47.3,69.9,8.82,Afternoon,Rain,4,252.73
3771,E-Scooter,1.08,5.29,18.22,17.3,27.2,60.8,59.3,47.4,3.85,Morning,Clear,1,66.65
3772,E-Scooter,2.16,19.91,13.66,38.2,25.4,49.6,54.7,53.7,9.23,Evening,Windy,2,146.29
3773,E-Scooter,1.39,12.79,18.26,3.4,21.6,49.5,56.6,53.6,7.13,Evening,Rain,2,101.36
3774,E-Bike,4.65,26.35,12.18,47.5,23.0,54.6,50.8,76.4,4.03,Evening,Clear,1,148.96
3775,E-Bike,4.97,35.76,9.92,11.5,31.9,72.2,35.3,74.0,6.96,Evening,Clear,1,114.66
3776,E-Bike,4.7,22.88,11.54,10.7,24.8,45.7,47.9,72.4,0.06,Evening,Windy,2,92.67
3777,E-Scooter,1.3,19.87,14.68,13.0,28.7,42.6,55.3,73.6,9.75,Afternoon,Clear,1,98.58
3778,E-Scooter,1.11,7.22,19.55,38.9,37.2,58.7,81.2,61.4,5.14,Evening,Clear,1,140.22
3779,E-Scooter,5.2,21.4,18.79,0.8,23.8,70.9,90.6,67.1,6.12,Morning,Clear,3,154.58
3780,E-Scooter,3.2,19.39,11.84,11.6,14.3,71.0,69.8,81.4,3.64,Evening,Windy,1,135.49
3781,E-Scooter,2.35,18.58,14.6,19.7,23.4,55.7,76.4,60.8,8.83,Afternoon,Windy,2,103.31
3782,E-Scooter,6.04,29.83,15.81,10.7,25.0,36.5,84.5,72.8,4.42,Morning,Cloudy,2,156.08
3783,E-Scooter,0.3,8.23,21.55,19.4,21.8,77.3,84.6,65.9,6.44,Night,Clear,2,110.54
3784,E-Bike,8.42,32.36,18.24,1.8,32.3,44.5,53.2,83.7,0.79,Afternoon,Clear,5,161.34
3785,E-Scooter,4.56,13.55,23.89,13.9,16.0,29.4,77.2,70.2,1.06,Night,Clear,4,143.0
3786,E-Scooter,3.75,20.9,17.8,43.8,23.8,79.0,58.2,80.1,5.59,Afternoon,Clear,1,132.67
3787,E-Scooter,2.99,13.9,19.15,7.0,20.2,71.8,98.6,60.2,3.56,Evening,Clear,4,98.02
3788,E-Bike,0.3,3.25,15.24,5.8,11.2,53.4,57.1,63.9,1.04,Evening,Clear,2,47.91
3789,E-Scooter,8.15,36.04,15.53,39.0,32.7,38.3,87.0,70.0,4.25,Night,Cloudy,2,225.76
3790,E-Bike,7.14,36.5,15.9,3.1,22.2,49.1,54.4,70.7,9.68,Morning,Clear,0,154.2
3791,E-Scooter,2.62,18.33,16.99,8.2,23.7,52.2,31.0,76.2,5.35,Afternoon,Windy,5,122.89
3792,E-Bike,2.43,21.79,10.04,39.4,17.6,23.1,54.4,63.7,3.02,Morning,Clear,3,102.66
3793,E-Scooter,2.76,13.78,20.97,30.0,21.0,35.8,80.4,78.0,6.75,Morning,Rain,3,130.48
3794,E-Scooter,1.75,10.83,13.47,69.9,11.1,86.7,78.7,64.5,0.11,Night,Cloudy,3,158.96
3795,E-Scooter,11.07,51.19,15.5,24.7,29.0,80.0,41.4,69.7,6.82,Night,Clear,5,266.09
3796,E-Bike,2.94,20.63,16.33,19.8,36.5,44.0,30.3,60.6,6.58,Afternoon,Clear,2,98.78
